"Site_ID","Lake","LID","Monitoring_ID","Lat","Lon","Site_size","DHT","Date_Time","Weather","Lake_water_clarity_m","Sediment_sample","Macrophyte_sample","Distance_5m","Distance_20m","Distance_deep","Calculated_slope","Notes","Size_m2","Perimter_m","Size_km2","Perimter_km","Catchment_size_km2","Mean_depth_m","Max_depth_m","Volume_km3","Elevation_m","Mixing","TLI","Trophic_state","LakeSPI","Shear_stress","Bottom_visible","Water_clarity","Depth_10m","Slope","Riparian_vegetation","Riparian_species","Overhanging_trees","Erosion","Sructure","Bedrock","Boulders","Cobble","Gravel","Sand","Mud","Organic_matter","Turf","Rock_size","Temperature","DO_mgl","DO_percent","Conductivity","Specific_conductivity","pH","Vegetation_nearby","Vegetation_species","Wood_cover","Other","Emergent_Native","Emergent_Non_Native","Submerged_Native","Submerged_Non_Native","Total_Individuals_Bullies","Total_Individuals_Morihana","Total_Individuals_Kōura","Total_Individuals_Common_smelt","Total_Individuals_Eel","Total_Individuals_Kōaro","Total_Individuals_Trout","Total_Individuals_Mosquitofish","Total_Individuals_Catfish","Weighted_CPUE_Bullies","Weighted_CPUE_Morihana","Weighted_CPUE_Kōura","Weighted_CPUE_Common_smelt","Weighted_CPUE_Eel","Weighted_CPUE_Kōaro","Weighted_CPUE_Trout","Weighted_CPUE_Mosquitofish","Weighted_CPUE_Catfish","Weighted_BCUE_Bullies","Weighted_BCUE_Morihana","Weighted_BCUE_Kōura","Weighted_BCUE_Common_smelt","Weighted_BCUE_Eel","Weighted_BCUE_Kōaro","Weighted_BCUE_Trout","Weighted_BCUE_Mosquitofish","Weighted_BCUE_Catfish","Total_Weight_Bullies","Total_Weight_Morihana","Total_Weight_Kōura","Total_Weight_Common_smelt","Total_Weight_Eel","Total_Weight_Kōaro","Total_Weight_Trout","Total_Weight_Mosquitofish","Total_Weight_Catfish","Mean_Length_Bullies","Mean_Length_Morihana","Mean_Length_Kōura","Mean_Length_Common_smelt","Mean_Length_Eel","Mean_Length_Kōaro","Mean_Length_Trout","Mean_Length_Mosquitofish","Mean_Length_Catfish","Mean_Weight_Bullies","Mean_Weight_Morihana","Mean_Weight_Kōura","Mean_Weight_Common_smelt","Mean_Weight_Eel","Mean_Weight_Kōaro","Mean_Weight_Trout","Mean_Weight_Mosquitofish","Mean_Weight_Catfish","Weighted_CPUE_numerator_Bullies","Weighted_CPUE_numerator_Morihana","Weighted_CPUE_numerator_Kōura","Weighted_CPUE_numerator_Common_smelt","Weighted_CPUE_numerator_Eel","Weighted_CPUE_numerator_Kōaro","Weighted_CPUE_numerator_Trout","Weighted_CPUE_numerator_Mosquitofish","Weighted_CPUE_numerator_Catfish","Weighted_BCUE_numerator_Bullies","Weighted_BCUE_numerator_Morihana","Weighted_BCUE_numerator_Kōura","Weighted_BCUE_numerator_Common_smelt","Weighted_BCUE_numerator_Eel","Weighted_BCUE_numerator_Kōaro","Weighted_BCUE_numerator_Trout","Weighted_BCUE_numerator_Mosquitofish","Weighted_BCUE_numerator_Catfish","Total_Effort_sum_Bullies","Total_Effort_sum_Morihana","Total_Effort_sum_Kōura","Total_Effort_sum_Common_smelt","Total_Effort_sum_Eel","Total_Effort_sum_Kōaro","Total_Effort_sum_Trout","Total_Effort_sum_Mosquitofish","Total_Effort_sum_Catfish","Min_Length_Bullies","Min_Length_Morihana","Min_Length_Kōura","Min_Length_Common_smelt","Min_Length_Eel","Min_Length_Kōaro","Min_Length_Trout","Min_Length_Mosquitofish","Min_Length_Catfish","Max_Length_Bullies","Max_Length_Morihana","Max_Length_Kōura","Max_Length_Common_smelt","Max_Length_Eel","Max_Length_Kōaro","Max_Length_Trout","Max_Length_Mosquitofish","Max_Length_Catfish","Min_Weight_Bullies","Min_Weight_Morihana","Min_Weight_Kōura","Min_Weight_Common_smelt","Min_Weight_Eel","Min_Weight_Kōaro","Min_Weight_Trout","Min_Weight_Mosquitofish","Min_Weight_Catfish","Max_Weight_Bullies","Max_Weight_Morihana","Max_Weight_Kōura","Max_Weight_Common_smelt","Max_Weight_Eel","Max_Weight_Kōaro","Max_Weight_Trout","Max_Weight_Mosquitofish","Max_Weight_Catfish","Richness","Abundance","Presence_Kōura","Presence_Kōaro","Presence_Bullies","Presence_Common_smelt","Presence_Trout","Presence_Morihana","Presence_Eel","Presence_Catfish","Presence_Mosquitofish","Dragonfly larvae Small","Diving beetle","NA","Caddishfly","Damselfly larvae","Dragonfly larvae Large","Snails","Invertebrates_Richness","Invertebrates_Abundance","Presence_rocks","Slope_5m","Site_ID_","Monitoring_ID_","Monitoring","Date","Time","Year","Month","Day","Season","Date_Time_Numeric","Habitat_Type"
87,"Rotoehu",40188,"87_0",-38.00663,176.5212,NA,"Sandy",2024-12-10 13:00:00,"Sunny",3.3,1,1,78.7926128316176,NA,78.7889268053283,0.0634606943226172,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,3.3,1.05,0.105,100,"Grass",0,0,0,0,0,0,0,80,0,20,0,NA,21.3,8.93,100.6,423.4,459.069717011818,8.49,1,"Three-leaved milfoil",3,NA,0,0,0,10,8,24,1,3,0,0,0,0,0,2,6,0.25,0.75,0,0,0,0,0,859,414.25,7.75,0,0,0,0,0,0,3436,1657,31,0,NA,NA,NA,NA,NA,NA,116.666666666667,35.42,NA,NA,NA,NA,NA,NA,490.857142857143,69.0416666666667,31,NA,NA,NA,NA,NA,NA,8,24,1,3,NA,NA,NA,NA,NA,3436,1657,31,0,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,55,35.42,NA,NA,NA,NA,NA,NA,NA,206,35.42,NA,NA,NA,NA,NA,NA,325,3,31,NA,NA,NA,NA,NA,NA,604,245,31,NA,NA,NA,NA,NA,NA,4,25,1,0,1,1,0,1,0,0,0,5,1,0,0,1,12,0,4,19,0,0.063457725544464,27,"27_0","0",2024-12-10,"13:00:00",2024,"Dec",10,"Summer",1733835600,"Sandy"
88,"Rotoehu",40188,"88_0",-38.03334,176.5261,NA,"Sandy",2024-12-11 17:30:00,"Sunny",3.4,1,1,132.646044707064,NA,131.908502903605,0.0379050621448858,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,0,NA,1,0.1,0,NA,0,100,0,0,0,0,0,100,0,0,0,NA,22.5,9.42,109.2,431.8,455.725593667546,8.75,0,NA,10,NA,0,0,0,10,9,15,0,22,0,0,0,0,0,2.25,3.75,0,5.5,0,0,0,0,0,189,440.5,0,0,0,0,0,0,0,756,1762,NA,0,NA,NA,NA,NA,NA,NA,162.2,NA,NA,NA,NA,NA,NA,NA,189.75,117.466666666667,NA,NA,NA,NA,NA,NA,NA,9,15,NA,22,NA,NA,NA,NA,NA,756,1762,NA,0,NA,NA,NA,NA,NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,254,NA,NA,NA,NA,NA,NA,NA,3,52,NA,NA,NA,NA,NA,NA,NA,489,463,NA,NA,NA,NA,NA,NA,NA,3,15,0,0,1,1,0,1,0,0,0,12,0,0,0,0,0,0,1,12,0,0.0376943014851443,28,"28_0","0",2024-12-11,"17:30:00",2024,"Dec",11,"Summer",1733938200,"Sandy"
89,"Rotoehu",40188,"89_0",-37.99952,176.537,NA,"Emergent Macrophyte",2024-12-10 12:17:00,"Sunny",3.4,1,1,170.468039942681,NA,170.312698842019,0.0293577638895733,"also little sandy",7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,NA,1.1,0.11,100,"Native forest",0,0,0,0,0,0,0,0,0,100,0,NA,22,10.92,124.9,427.3,456.029882604056,8.91,1,"Hornwort",3,NA,35,0,5,92,100,32,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,446.75,494.25,0,0,0,0,0,0,0,1787,1977,NA,NA,NA,NA,NA,NA,NA,NA,114.65625,NA,NA,NA,NA,NA,NA,NA,201.9,61.78125,NA,NA,NA,NA,NA,NA,NA,100,32,NA,NA,NA,NA,NA,NA,NA,1787,1977,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,208,NA,NA,NA,NA,NA,NA,NA,41,1,NA,NA,NA,NA,NA,NA,NA,515,197,NA,NA,NA,NA,NA,NA,NA,2,32,0,0,1,0,0,1,0,0,0,3,17,0,0,0,3,0,3,23,0,0.0293310112656966,29,"29_0","0",2024-12-10,"12:17:00",2024,"Dec",10,"Summer",1733833020,"Emergent Macrophyte"
90,"Rotoehu",40188,"90_0",-37.99986,176.5215,NA,"Sandy",2024-12-10 12:45:00,"Sunny",3.4,1,1,85.1881757402259,NA,84.527911993492,0.05915205855771,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,NA,1,0.1,100,"Native forest",0,0,0,0,0,0,0,0,0,100,0,NA,21.6,11.06,125.9,426.2,458.970493215593,8.9,0,NA,10,NA,0,0,20,75,0,81,0,0,0,0,0,0,0,0,20.25,0,0,0,0,0,0,0,286,1659.25,0,0,0,0,0,0,0,1144,6637,NA,NA,NA,NA,NA,NA,NA,NA,169.046511627907,NA,NA,NA,NA,NA,NA,NA,294.25,150.840909090909,NA,NA,NA,NA,NA,NA,NA,0,81,NA,NA,NA,NA,NA,NA,NA,1144,6637,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,33,49,NA,NA,NA,NA,NA,NA,NA,590,822,NA,NA,NA,NA,NA,NA,NA,1,81,0,0,1,0,0,1,0,0,0,1,14,0,0,0,2,0,3,17,0,0.0586935916464167,30,"30_0","0",2024-12-10,"12:45:00",2024,"Dec",10,"Summer",1733834700,"Muddy"
91,"Rotoehu",40188,"91_0",-38.0143,176.5179,NA,"Sandy",2024-12-11 15:55:00,"Cloudy",3.4,1,1,60.8609339586129,NA,60.7338903342372,0.0823263580265231,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,NA,1.02,0.102,0,NA,0,100,0,0,0,20,70,10,0,0,0,NA,22.6,11.08,128.3,441.3,464.72198820556,8.95,0,NA,20,NA,0,0,0,10,0,2,0,100,0,0,0,0,0,0,0.5,0,25,0,0,0,0,0,348.25,2.75,0,80.5,0,0,0,0,0,1393,11,NA,322,NA,NA,NA,NA,NA,NA,66.5,NA,NA,NA,NA,NA,NA,NA,257.5,5.5,NA,161,NA,NA,NA,NA,NA,0,2,NA,100,NA,NA,NA,NA,NA,1393,11,NA,322,NA,NA,NA,NA,NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,76,4,NA,115,NA,NA,NA,NA,NA,549,7,NA,207,NA,NA,NA,NA,NA,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0.0821545065903875,31,"31_0","0",2024-12-11,"15:55:00",2024,"Dec",11,"Summer",1733932500,"Sandy"
92,"Rotoehu",40188,"92_0",-38.03574,176.5167,NA,"Emergent Macrophyte",2024-12-11 17:00:00,"Sunny",3.4,1,1,242.351268085741,NA,241.86196155345,0.0206729490155691,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,NA,1.3,0.13,100,"Native forest",100,0,0,0,0,0,0,5,0,95,0,NA,22.8,11.79,137.6,434.4,455.441392325435,9.21,1,"Hornwort",10,NA,5,0,0,100,33,26,7,0,0,0,0,0,0,8.25,6.5,1.75,0,0,0,0,0,0,133.5,330.5,69,0,0,0,0,0,0,534,1322,276,NA,NA,NA,NA,NA,NA,NA,108.807692307692,36.4228571428571,NA,NA,NA,NA,NA,NA,139.5,50.8461538461538,39.4285714285714,NA,NA,NA,NA,NA,NA,33,26,7,NA,NA,NA,NA,NA,NA,534,1322,276,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,42,22.09,NA,NA,NA,NA,NA,NA,NA,185,42.99,NA,NA,NA,NA,NA,NA,24,1,26,NA,NA,NA,NA,NA,NA,392,159,57,NA,NA,NA,NA,NA,NA,3,33,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,3,3,0,0.0206312103893389,32,"32_0","0",2024-12-11,"17:00:00",2024,"Dec",11,"Summer",1733936400,"Muddy"
93,"Rotoehu",40188,"93_0",-38.00562,176.5442,NA,"Emergent Macrophyte",2024-12-10 11:20:00,"Sunny",3.4,1,1,159.634246481691,NA,157.403293407812,0.031765536106323,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,NA,1,0.1,100,"Manuka",0,0,0,0,0,0,0,0,0,100,0,NA,21.6,10.61,120.4,424.8,457.462847297006,9.02,1,"Lagarosiphon (Oxygen Weed)",25,NA,35,0,0,100,30,100,0,0,0,0,0,0,0,7.5,25,0,0,0,0,0,0,0,36,1391.25,0,0,0,0,0,0,0,144,5565,NA,NA,NA,NA,NA,NA,NA,NA,147.527777777778,NA,NA,NA,NA,NA,NA,NA,45.25,150.405405405405,NA,NA,NA,NA,NA,NA,NA,30,100,NA,NA,NA,NA,NA,NA,NA,144,5565,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA,98,1912,NA,NA,NA,NA,NA,NA,NA,2,100,0,0,1,0,0,1,0,0,0,2,45,0,0,1,1,0,4,49,0,0.0313215999085351,33,"33_0","0",2024-12-10,"11:20:00",2024,"Dec",10,"Summer",1733829600,"Emergent Macrophyte"
94,"Rotoehu",40188,"94_0",-38.01219,176.5122,NA,"Sandy",2024-12-11 15:38:00,"Cloudy",3.4,1,1,74.2198863511671,NA,73.8193002366027,0.0677329639264284,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,NA,1.46,0.146,100,"Native forest",30,0,0,0,0,0,0,10,0,90,0,NA,22.7,11.73,135.6,434.3,456.341284018073,9.12,0,NA,30,NA,0,0,0,95,0,15,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,24.25,258.75,0,0,0,0,0,0,0,97,1035,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,48.5,69,NA,NA,NA,NA,NA,NA,NA,0,15,NA,NA,NA,NA,NA,NA,NA,97,1035,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,NA,NA,NA,NA,NA,27,4,NA,NA,NA,NA,NA,NA,NA,70,228,NA,NA,NA,NA,NA,NA,NA,1,15,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0.0673673896015252,34,"34_0","0",2024-12-11,"15:38:00",2024,"Dec",11,"Summer",1733931480,"Muddy"
95,"Rotoehu",40188,"95_0",-38.02335,176.5232,NA,"Rocky",2024-12-11 16:14:00,"Sunny",3.4,1,1,18.364874676005,NA,18.364874676005,0.272258868530851,NA,7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,0,NA,2,0.2,100,"Native forest",100,100,0,0,40,0,30,30,0,0,0,NA,23,9.64,111.9,443,462.421711899791,8.69,0,NA,40,NA,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0.75,0.75,1.25,0,0,0,0,0,156.75,4.25,19.5,0,0,0,0,0,0,627,17,78,0,NA,NA,NA,NA,NA,NA,57.6666666666667,33.75,NA,NA,NA,NA,NA,NA,168,5.66666666666667,31.75,NA,NA,NA,NA,NA,NA,0,3,3,5,NA,NA,NA,NA,NA,627,17,78,0,NA,NA,NA,NA,NA,4,4,4,4,NA,NA,NA,NA,NA,NA,45,19,NA,NA,NA,NA,NA,NA,NA,64,42,NA,NA,NA,NA,NA,NA,45,1,9,NA,NA,NA,NA,NA,NA,333,8,49,NA,NA,NA,NA,NA,NA,3,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,1,4,1,0.272258868530851,35,"35_0","0",2024-12-11,"16:14:00",2024,"Dec",11,"Summer",1733933640,"Rocky"
96,"Rotoehu",40188,"96_0",-38.0279864650977,176.516643669093,NA,"Sandy",2024-12-11 16:44:00,"Sunny",2.9,1,1,80.1449007371997,NA,75.4629505257541,0.0662576796317233,"relocated son now on beach but in between cliffs with many rocks",7926889.28599053,39745.7375539529,7.92688928599053,39.7457375539529,49.2,8,13.5,0.061,295,"Polymictic",4.3,"Eutrophic",16.9,NA,1,2.9,1.05,0.105,0,"Native forest",100,0,0,0,0,0,0,100,0,0,0,NA,22.1,8.85,101.7,434.7,462.890001064849,8.46,0,NA,3,NA,0,0,0,0,0,33,24,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,1619.33333333333,1213,262.333333333333,0,0,0,0,0,0,4858,3639,787,NA,NA,NA,NA,NA,NA,NA,152.090909090909,34.3186956521739,NA,NA,NA,NA,NA,NA,273.95,110.272727272727,28.3863636363636,NA,NA,NA,NA,NA,NA,0,33,24,NA,NA,NA,NA,NA,NA,4858,3639,787,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,55,25,NA,NA,NA,NA,NA,NA,NA,208,53,NA,NA,NA,NA,NA,NA,69,3,17,NA,NA,NA,NA,NA,NA,602,232,52,NA,NA,NA,NA,NA,NA,2,57,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623870009695978,36,"36_0","0",2024-12-11,"16:44:00",2024,"Dec",11,"Summer",1733935440,"Sandy"
97,"Rotomā",40102,"97_0",-38.03192,176.5593,NA,"Sandy",2024-11-06 11:15:00,"Cloudy",7.6,1,1,53.217273746614,127.058733966396,126.009846508404,0.158717755430851,NA,11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,1.6,0.16,100,NA,100,0,0,0,0,0,10,80,0,10,0,NA,16.5,9.97,102,132.8,161.655508216677,8,1,NA,30,NA,0,0,0,80,1,1,16,0,0,0,0,0,0,0.25,0.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,43,161,26.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,16,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,43,161,19,NA,NA,NA,NA,NA,NA,43,161,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939544559123179,37,"37_0","0",2024-11-06,"11:15:00",2024,"Nov",6,"Spring",1730891700,"Sandy"
98,"Rotomā",40102,"98_0",-38.03942,176.5778,NA,"Rocky",2024-11-06 12:15:00,"Cloudy",7.6,1,1,22.1358859314332,49.7590474375897,48.7136423915966,0.410562606655956,NA,11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,2.8,0.28,100,NA,80,0,0,0,50,0,0,50,0,0,0,NA,16.8,9.81,101.1,134.5,162.478859627929,7.95,1,NA,10,NA,0,0,5,0,27,0,40,0,1,0,0,0,0,6.75,0,10,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,22.1437468030691,NA,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,40,NA,1,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,8.72,NA,850,NA,NA,NA,NA,NA,NA,48.77,NA,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,41,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.225877564398719,38,"38_0","0",2024-11-06,"12:15:00",2024,"Nov",6,"Spring",1730895300,"Rocky"
99,"Rotomā",40102,"99_0",-38.04339,176.5976,NA,"Sandy",2024-11-06 09:10:00,"Cloudy",7.6,1,1,78.1391192226858,146.840657949694,146.786508891309,0.136252303778199,"Dead standing trees on beach",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,7.6,0.65,0.065,30,NA,100,0,0,0,0,0,0,100,0,0,0,NA,16.3,9.71,99.1,132.5,162.119172886333,8.56,0,NA,5,NA,0,0,0,0,142,0,3,100,0,0,0,0,0,35.5,0,0.75,25,0,0,0,0,0,1266.75,0,24.5,23,0,0,0,0,0,5067,NA,98,92,NA,NA,NA,NA,NA,53.3761904761905,NA,28.0633333333333,NA,NA,NA,NA,NA,NA,109.660455486542,NA,32.6666666666667,92,NA,NA,NA,NA,NA,142,NA,3,100,NA,NA,NA,NA,NA,5067,NA,98,92,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,26,NA,17.57,NA,NA,NA,NA,NA,NA,84,NA,48.33,NA,NA,NA,NA,NA,NA,1.19047619047619,NA,4,92,NA,NA,NA,NA,NA,545,NA,87,92,NA,NA,NA,NA,NA,3,3,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0.06398843562276,39,"39_0","0",2024-11-06,"09:10:00",2024,"Nov",6,"Spring",1730884200,"Sandy"
100,"Rotomā",40102,"100_0",-38.04971,176.5653,NA,"Emergent Macrophyte",2024-11-07 14:30:00,"Cloudy",7.6,0,0,630.728148242838,763.805567377251,763.788283079701,0.0261852668377645,"To deep for sediment or Macro",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,2,0.2,100,NA,100,0,0,0,0,0,0,0,0,100,0,NA,17.7,8.66,91.3,142.3,168.064249438998,7.4,1,NA,10,NA,80,0,0,20,76,1,0,0,0,0,0,0,0,19,0.25,0,0,0,0,0,0,0,40.75,23.5,0,0,0,0,0,0,0,163,94,NA,NA,NA,NA,NA,NA,NA,50.9045454545455,160,NA,NA,NA,NA,NA,NA,NA,4.18333333333333,94,NA,NA,NA,NA,NA,NA,NA,76,1,NA,NA,NA,NA,NA,NA,NA,163,94,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,26,160,NA,NA,NA,NA,NA,NA,NA,70,160,NA,NA,NA,NA,NA,NA,NA,2.11363636363636,94,NA,NA,NA,NA,NA,NA,NA,46.5,94,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,3,0,0.00792734558292607,40,"40_0","0",2024-11-07,"14:30:00",2024,"Nov",7,"Spring",1730989800,"Emergent Macrophyte"
101,"Rotomā",40102,"101_0",-38.02888,176.5752,NA,"Emergent Macrophyte",2024-11-06 10:45:00,"Cloudy",7.6,1,1,164.797658924659,199.568759298833,197.479843716441,0.101276158739105,"Dead Emergent Macrophyte in deeper part",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,7.6,0.6,0.06,80,NA,30,0,0,0,0,0,0,20,0,80,0,NA,16.9,9.4,97.1,135.8,163.634172791903,7.75,1,NA,20,NA,40,0,0,10,58,14,1,0,0,0,0,0,0,19.3333333333333,4.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,33.1666666666667,57.6428571428571,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,14,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,20,42,22,NA,NA,NA,NA,NA,NA,50,130,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,3,0,0.030340236825123,41,"41_0","0",2024-11-06,"10:45:00",2024,"Nov",6,"Spring",1730889900,"Emergent Macrophyte"
102,"Rotomā",40102,"102_0",-38.0198,176.5889,NA,"Rocky",2024-11-06 10:20:00,"Cloudy",7.6,0,0,32.3492755383488,74.865573586595,74.7216775696941,0.267659943546445,"To deep for sediment or Macro big boulders in the site",11137002.6670586,23686.3956326948,11.1370026670586,23.6863956326948,27.8,36.9,83,0.456,316,"Stratified",2.4,"Oligotrophic",51.6,NA,1,NA,2.9,0.29,100,NA,100,0,0,0,80,0,0,20,0,0,0,NA,16.6,9.59,98.4,133,161.486158329286,7.82,0,NA,10,NA,0,0,0,10,27,0,8,0,0,0,0,0,0,6.75,0,2,0,0,0,0,0,0,7.75,0,31.5,0,0,0,0,0,0,31,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,24.1333333333333,NA,NA,NA,NA,NA,NA,31,NA,25.2,NA,NA,NA,NA,NA,NA,27,NA,8,NA,NA,NA,NA,NA,NA,31,NA,126,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,31,NA,6,NA,NA,NA,NA,NA,NA,31,NA,56,NA,NA,NA,NA,NA,NA,2,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.154562966767917,42,"42_0","0",2024-11-06,"10:20:00",2024,"Nov",6,"Spring",1730888400,"Rocky"
